fips,County,State,Total_Confirmed,Total_Deaths
48301.0,Loving,Texas,717.0,0.0
31055.0,Douglas,Nebraska,23103702.0,231050.0
31025.0,Cass,Nebraska,791059.0,4927.0
31107.0,Knox,Nebraska,305233.0,3294.0
31153.0,Sarpy,Nebraska,6936774.0,38951.0
31001.0,Adams,Nebraska,974451.0,15908.0
31111.0,Lincoln,Nebraska,1216943.0,18566.0
31127.0,Nemaha,Nebraska,219198.0,3745.0
31019.0,Buffalo,Nebraska,1769908.0,17855.0
31109.0,Lancaster,Nebraska,9949526.0,70871.0
31047.0,Dawson,Nebraska,1064350.0,11019.0
31119.0,Madison,Nebraska,1443141.0,14105.0
31177.0,Washington,Nebraska,670559.0,7617.0
31155.0,Saunders,Nebraska,775229.0,5385.0
31053.0,Dodge,Nebraska,1621956.0,21630.0
31079.0,Hall,Nebraska,2653857.0,43966.0
31099.0,Kearney,Nebraska,217247.0,1399.0
31073.0,Gosper,Nebraska,60267.0,1312.0
31141.0,Platte,Nebraska,1416758.0,15094.0
31157.0,Scotts Bluff,Nebraska,1496473.0,27464.0
31003.0,Antelope,Nebraska,174164.0,2053.0
31185.0,York,Nebraska,554451.0,4105.0
31105.0,Kimball,Nebraska,128078.0,1930.0
31039.0,Cuming,Nebraska,326772.0,3781.0
31037.0,Colfax,Nebraska,626693.0,7011.0
31067.0,Gage,Nebraska,679393.0,6350.0
31081.0,Hamilton,Nebraska,304117.0,7989.0
31131.0,Otoe,Nebraska,436112.0,2777.0
31121.0,Merrick,Nebraska,242765.0,4253.0
31031.0,Cherry,Nebraska,108054.0,2305.0
31097.0,Johnson,Nebraska,197159.0,2550.0
31137.0,Phelps,Nebraska,309007.0,2852.0
31159.0,Seward,Nebraska,625038.0,9249.0
31033.0,Cheyenne,Nebraska,284495.0,5068.0
31041.0,Custer,Nebraska,273068.0,6360.0
31167.0,Stanton,Nebraska,116447.0,2766.0
31021.0,Burt,Nebraska,206028.0,3297.0
31143.0,Polk,Nebraska,186489.0,5712.0
31035.0,Clay,Nebraska,226181.0,3896.0
31061.0,Franklin,Nebraska,78450.0,1088.0
31181.0,Webster,Nebraska,117519.0,1839.0
31013.0,Box Butte,Nebraska,295817.0,2956.0
31139.0,Pierce,Nebraska,212740.0,6776.0
31179.0,Wayne,Nebraska,347214.0,2142.0
31043.0,Dakota,Nebraska,1640630.0,29934.0
31151.0,Saline,Nebraska,734658.0,1281.0
31123.0,Morrill,Nebraska,162598.0,4171.0
31093.0,Howard,Nebraska,182833.0,4658.0
31125.0,Nance,Nebraska,127766.0,2865.0
31023.0,Butler,Nebraska,278178.0,3657.0
31145.0,Red Willow,Nebraska,372864.0,3825.0
31065.0,Furnas,Nebraska,149320.0,1645.0
31051.0,Dixon,Nebraska,203364.0,2821.0
31059.0,Fillmore,Nebraska,157611.0,3362.0
31077.0,Greeley,Nebraska,67890.0,418.0
31163.0,Sherman,Nebraska,63348.0,1419.0
31173.0,Thurston,Nebraska,327195.0,3691.0
31095.0,Jefferson,Nebraska,200611.0,516.0
31027.0,Cedar,Nebraska,252322.0,3214.0
31175.0,Valley,Nebraska,102934.0,793.0
31063.0,Frontier,Nebraska,54662.0,327.0
31087.0,Hitchcock,Nebraska,74974.0,1260.0
31101.0,Keith,Nebraska,216308.0,2241.0
31089.0,Holt,Nebraska,269557.0,4736.0
31011.0,Boone,Nebraska,174705.0,1210.0
31171.0,Thomas,Nebraska,16861.0,244.0
31045.0,Dawes,Nebraska,233266.0,5826.0
31147.0,Richardson,Nebraska,222720.0,6030.0
31129.0,Nuckolls,Nebraska,140127.0,2151.0
31029.0,Chase,Nebraska,143288.0,1322.0
31169.0,Thayer,Nebraska,148438.0,1479.0
31015.0,Boyd,Nebraska,60340.0,919.0
31069.0,Garden,Nebraska,36328.0,269.0
31071.0,Garfield,Nebraska,47611.0,668.0
31007.0,Banner,Nebraska,9709.0,0.0
31165.0,Sioux,Nebraska,11243.0,122.0
31083.0,Harlan,Nebraska,69098.0,0.0
31149.0,Rock,Nebraska,40960.0,682.0
31161.0,Sheridan,Nebraska,158330.0,5295.0
31091.0,Hooker,Nebraska,16893.0,754.0
31117.0,McPherson,Nebraska,9191.0,258.0
31133.0,Pawnee,Nebraska,68587.0,655.0
31049.0,Deuel,Nebraska,31403.0,443.0
31057.0,Dundy,Nebraska,52589.0,1310.0
31135.0,Perkins,Nebraska,86334.0,4360.0
31183.0,Wheeler,Nebraska,11274.0,0.0
31005.0,Arthur,Nebraska,7067.0,215.0
31017.0,Brown,Nebraska,78098.0,725.0
31103.0,Keya Paha,Nebraska,15636.0,0.0
31113.0,Logan,Nebraska,24261.0,0.0
31115.0,Loup,Nebraska,11970.0,0.0
31075.0,Grant,Nebraska,10621.0,1150.0
31009.0,Blaine,Nebraska,6954.0,0.0
31085.0,Hayes,Nebraska,18580.0,0.0
49035.0,Salt Lake,Utah,48524668.0,286373.0
49011.0,Davis,Utah,11841075.0,51713.0
49053.0,Washington,Utah,6695078.0,61044.0
49057.0,Weber,Utah,9160578.0,59739.0
49043.0,Summit,Utah,1729616.0,3547.0
49049.0,Utah,Utah,30611598.0,116445.0
49045.0,Tooele,Utah,2260369.0,11387.0
49051.0,Wasatch,Utah,1479774.0,7275.0
49003.0,Box Elder,Utah,1665091.0,14940.0
49005.0,Cache,Utah,5104776.0,13498.0
49021.0,Iron,Utah,1758946.0,9437.0
49029.0,Morgan,Utah,383320.0,3012.0
49047.0,Uintah,Utah,793961.0,6361.0
49017.0,Garfield,Utah,143444.0,3212.0
49037.0,San Juan,Utah,672195.0,15215.0
49025.0,Kane,Utah,192651.0,1629.0
49007.0,Carbon,Utah,507639.0,4437.0
49013.0,Duchesne,Utah,414921.0,2650.0
49015.0,Emery,Utah,270346.0,2830.0
49019.0,Grand,Utah,267223.0,1002.0
49023.0,Juab,Utah,393704.0,3800.0
49027.0,Millard,Utah,447079.0,3581.0
49041.0,Sevier,Utah,662131.0,3806.0
49039.0,Sanpete,Utah,1121045.0,6215.0
49031.0,Piute,Utah,31341.0,618.0
49033.0,Rich,Utah,43773.0,0.0
49001.0,Beaver,Utah,218057.0,1882.0
49055.0,Wayne,Utah,39054.0,0.0
49009.0,Daggett,Utah,13580.0,0.0
41067.0,Washington,Oregon,7941391.0,75691.0
41029.0,Jackson,Oregon,3398333.0,40580.0
41035.0,Klamath,Oregon,1193700.0,18323.0
41019.0,Douglas,Oregon,1175590.0,23173.0
41047.0,Marion,Oregon,7073156.0,104216.0
41051.0,Multnomah,Oregon,12029532.0,191833.0
41017.0,Deschutes,Oregon,2637632.0,21527.0
41043.0,Linn,Oregon,1573892.0,21885.0
41053.0,Polk,Oregon,1160439.0,17432.0
41059.0,Umatilla,Oregon,2915615.0,30680.0
41005.0,Clackamas,Oregon,5326525.0,69593.0
41071.0,Yamhill,Oregon,1422328.0,23161.0
41003.0,Benton,Oregon,886329.0,6836.0
41039.0,Lane,Oregon,4008503.0,46228.0
41023.0,Grant,Oregon,126636.0,1289.0
41061.0,Union,Oregon,521980.0,6972.0
41033.0,Josephine,Oregon,1060023.0,20021.0
41027.0,Hood River,Oregon,378117.0,8414.0
41007.0,Clatsop,Oregon,331511.0,2504.0
41041.0,Lincoln,Oregon,495126.0,7910.0
41057.0,Tillamook,Oregon,208483.0,1350.0
41065.0,Wasco,Oregon,455822.0,9656.0
41009.0,Columbia,Oregon,530102.0,7667.0
41049.0,Morrow,Oregon,404148.0,5005.0
41045.0,Malheur,Oregon,1256619.0,21457.0
41063.0,Wallowa,Oregon,63306.0,1662.0
41013.0,Crook,Oregon,329273.0,6236.0
41055.0,Sherman,Oregon,21788.0,246.0
41015.0,Curry,Oregon,207481.0,2756.0
41011.0,Coos,Oregon,610804.0,9176.0
41031.0,Jefferson,Oregon,716346.0,10827.0
41025.0,Harney,Oregon,109594.0,2291.0
41001.0,Baker,Oregon,281435.0,3944.0
41037.0,Lake,Oregon,127216.0,1937.0
41021.0,Gilliam,Oregon,21810.0,396.0
41069.0,Wheeler,Oregon,9569.0,271.0
12057.0,Hillsborough,Florida,46261870.0,577935.0
12081.0,Manatee,Florida,12822411.0,231872.0
12113.0,Santa Rosa,Florida,6167146.0,87658.0
12011.0,Broward,Florida,78904476.0,1011937.0
12071.0,Lee,Florida,23561148.0,348553.0
12015.0,Charlotte,Florida,4213190.0,136389.0
12091.0,Okaloosa,Florida,6790624.0,113203.0
12127.0,Volusia,Florida,14094042.0,253014.0
12001.0,Alachua,Florida,8401878.0,81368.0
12021.0,Collier,Florida,12281021.0,179772.0
12089.0,Nassau,Florida,2829146.0,39169.0
12101.0,Pasco,Florida,13486316.0,235095.0
12103.0,Pinellas,Florida,26241706.0,559088.0
12086.0,Miami-Dade,Florida,162861496.0,2201196.0
12109.0,St. Johns,Florida,7552284.0,69264.0
12019.0,Clay,Florida,6411153.0,110660.0
12031.0,Duval,Florida,34178668.0,440878.0
12099.0,Palm Beach,Florida,48296294.0,990164.0
12115.0,Sarasota,Florida,10556104.0,267543.0
12117.0,Seminole,Florida,11353039.0,165731.0
12095.0,Orange,Florida,45901236.0,413039.0
12097.0,Osceola,Florida,14636736.0,162643.0
12003.0,Baker,Florida,1274039.0,19251.0
12017.0,Citrus,Florida,3673151.0,137219.0
12033.0,Escambia,Florida,11954723.0,219426.0
12069.0,Lake,Florida,9731378.0,196594.0
12009.0,Brevard,Florida,13680466.0,283189.0
12105.0,Polk,Florida,23077578.0,442116.0
12073.0,Leon,Florida,10649388.0,97426.0
12119.0,Sumter,Florida,2973464.0,83555.0
12131.0,Walton,Florida,2491100.0,28001.0
12053.0,Hernando,Florida,4626358.0,145634.0
12061.0,Indian River,Florida,4168545.0,96788.0
12063.0,Jackson,Florida,2285678.0,53797.0
12085.0,Martin,Florida,4358966.0,109037.0
12087.0,Monroe,Florida,2248905.0,17200.0
12005.0,Bay,Florida,6721125.0,119718.0
12055.0,Highlands,Florida,2809427.0,108176.0
12083.0,Marion,Florida,10526996.0,292802.0
12107.0,Putnam,Florida,2293187.0,47274.0
12111.0,St. Lucie,Florida,8926535.0,214864.0
12007.0,Bradford,Florida,1063181.0,16371.0
12023.0,Columbia,Florida,3051956.0,55100.0
12027.0,DeSoto,Florida,1500337.0,29002.0
12035.0,Flagler,Florida,2418713.0,32900.0
12039.0,Gadsden,Florida,2074530.0,32174.0
12133.0,Washington,Florida,976700.0,16944.0
12075.0,Levy,Florida,1175978.0,14400.0
12121.0,Suwannee,Florida,2004565.0,48891.0
12051.0,Hendry,Florida,1738559.0,29521.0
12043.0,Glades,Florida,365732.0,5801.0
12129.0,Wakulla,Florida,1193872.0,16117.0
12059.0,Holmes,Florida,791762.0,14062.0
12013.0,Calhoun,Florida,611674.0,14225.0
12125.0,Union,Florida,684149.0,24447.0
12045.0,Gulf,Florida,697035.0,13574.0
12049.0,Hardee,Florida,1161947.0,12967.0
12079.0,Madison,Florida,769410.0,15234.0
12093.0,Okeechobee,Florida,1416063.0,27145.0
12037.0,Franklin,Florida,483024.0,5232.0
12029.0,Dixie,Florida,595097.0,7352.0
12065.0,Jefferson,Florida,520755.0,8737.0
12047.0,Hamilton,Florida,623977.0,7773.0
12041.0,Gilchrist,Florida,558179.0,12946.0
12123.0,Taylor,Florida,993418.0,14327.0
12067.0,Lafayette,Florida,632316.0,8874.0
12077.0,Liberty,Florida,411280.0,5813.0
,New York City,New York,298325966.0,14460081.0
36119.0,Westchester,New York,42880092.0,972656.0
36059.0,Nassau,New York,58359078.0,1439214.0
36087.0,Rockland,New York,15996973.0,322309.0
36091.0,Saratoga,New York,4104264.0,44375.0
36103.0,Suffolk,New York,62669504.0,1378058.0
36111.0,Ulster,New York,3978328.0,82788.0
36055.0,Monroe,New York,18706568.0,343903.0
36001.0,Albany,New York,7090866.0,125596.0
36025.0,Delaware,New York,603688.0,10148.0
36027.0,Dutchess,New York,8550946.0,154472.0
36043.0,Herkimer,New York,1415318.0,29153.0
36071.0,Orange,New York,15171924.0,287649.0
36093.0,Schenectady,New York,3675556.0,61604.0
36007.0,Broome,New York,5152352.0,114538.0
36107.0,Tioga,New York,1028243.0,22751.0
36109.0,Tompkins,New York,1226552.0,13126.0
36029.0,Erie,New York,24717301.0,618759.0
36039.0,Greene,New York,936333.0,22372.0
36057.0,Montgomery,New York,1091295.0,32961.0
36079.0,Putnam,New York,3078748.0,39873.0
36003.0,Allegany,New York,953863.0,26051.0
36067.0,Onondaga,New York,11156193.0,219796.0
36069.0,Ontario,New York,1981217.0,30866.0
36019.0,Clinton,New York,1204452.0,9068.0
36083.0,Rensselaer,New York,3050654.0,47126.0
36105.0,Sullivan,New York,2032286.0,26940.0
36121.0,Wyoming,New York,928898.0,14769.0
36017.0,Chenango,New York,911888.0,20423.0
36031.0,Essex,New York,439477.0,8453.0
36041.0,Hamilton,New York,84422.0,671.0
36045.0,Jefferson,New York,1549017.0,16708.0
36051.0,Livingston,New York,1178643.0,16826.0
36113.0,Warren,New York,1004337.0,22675.0
36115.0,Washington,New York,835086.0,16821.0
36095.0,Schoharie,New York,436135.0,4342.0
36117.0,Wayne,New York,1543460.0,19422.0
36021.0,Columbia,New York,1169940.0,37753.0
36035.0,Fulton,New York,1147849.0,28367.0
36037.0,Genesee,New York,1470678.0,33873.0
36063.0,Niagara,New York,5377884.0,111563.0
36065.0,Oneida,New York,6465452.0,158391.0
36101.0,Steuben,New York,1908257.0,49899.0
36023.0,Cortland,New York,1071577.0,16912.0
36053.0,Madison,New York,1297149.0,25782.0
36089.0,St. Lawrence,New York,1766352.0,26003.0
36011.0,Cayuga,New York,1708777.0,24558.0
36075.0,Oswego,New York,2054799.0,24883.0
36077.0,Otsego,New York,898010.0,13044.0
36015.0,Chemung,New York,2203808.0,39340.0
36073.0,Orleans,New York,857197.0,33136.0
36013.0,Chautauqua,New York,2393942.0,35979.0
36033.0,Franklin,New York,658603.0,3649.0
36009.0,Cattaraugus,New York,1502705.0,25174.0
36097.0,Schuyler,New York,291421.0,3846.0
36049.0,Lewis,New York,697260.0,9714.0
36099.0,Seneca,New York,536144.0,15320.0
36123.0,Yates,New York,325059.0,8203.0
44001.0,Bristol,Rhode Island,1413144.0,40711.0
44003.0,Kent,Rhode Island,5279393.0,116057.0
44005.0,Newport,Rhode Island,1825328.0,11283.0
44007.0,Providence,Rhode Island,29911805.0,707208.0
44009.0,Washington,Rhode Island,2752012.0,60078.0
13121.0,Fulton,Georgia,31525081.0,472920.0
13233.0,Polk,Georgia,1832483.0,28081.0
13067.0,Cobb,Georgia,24995467.0,359959.0
13135.0,Gwinnett,Georgia,32321412.0,371533.0
13057.0,Cherokee,Georgia,9571255.0,99184.0
13089.0,DeKalb,Georgia,21372065.0,328635.0
13113.0,Fayette,Georgia,2799899.0,52306.0
13115.0,Floyd,Georgia,3903232.0,69193.0
13049.0,Charlton,Georgia,525694.0,10601.0
13015.0,Bartow,Georgia,4547412.0,77084.0
13177.0,Lee,Georgia,941085.0,21800.0
13185.0,Lowndes,Georgia,4439574.0,69862.0
13129.0,Gordon,Georgia,2590224.0,38566.0
13151.0,Henry,Georgia,7897693.0,101072.0
13077.0,Coweta,Georgia,4444780.0,63525.0
13059.0,Clarke,Georgia,4992003.0,44231.0
13063.0,Clayton,Georgia,8558788.0,155545.0
13095.0,Dougherty,Georgia,2831608.0,124960.0
13217.0,Newton,Georgia,3479308.0,77140.0
13117.0,Forsyth,Georgia,6896305.0,56893.0
13139.0,Hall,Georgia,9298024.0,149880.0
13223.0,Paulding,Georgia,5119852.0,66903.0
13285.0,Troup,Georgia,2657804.0,76603.0
13245.0,Richmond,Georgia,7978755.0,159146.0
13313.0,Whitfield,Georgia,5552402.0,74072.0
13073.0,Columbia,Georgia,5368291.0,63032.0
13153.0,Houston,Georgia,4710734.0,81894.0
13021.0,Bibb,Georgia,5500970.0,145599.0
13099.0,Early,Georgia,444899.0,20854.0
13103.0,Effingham,Georgia,1581912.0,22379.0
13127.0,Glynn,Georgia,2974491.0,63779.0
13175.0,Laurens,Georgia,1909601.0,56562.0
13225.0,Peach,Georgia,861163.0,20096.0
13247.0,Rockdale,Georgia,2428479.0,50967.0
13045.0,Carroll,Georgia,3776346.0,75975.0
13051.0,Chatham,Georgia,7944203.0,143554.0
13085.0,Dawson,Georgia,988261.0,12808.0
13097.0,Douglas,Georgia,4831594.0,70471.0
13149.0,Heard,Georgia,292679.0,6507.0
13171.0,Lamar,Georgia,657575.0,18289.0
13181.0,Lincoln,Georgia,260725.0,7989.0
13201.0,Miller,Georgia,283779.0,3438.0
13207.0,Monroe,Georgia,870024.0,35264.0
13215.0,Muscogee,Georgia,5546415.0,144575.0
13219.0,Oconee,Georgia,1244243.0,23114.0
13227.0,Pickens,Georgia,1071327.0,21356.0
13243.0,Randolph,Georgia,250176.0,15763.0
13255.0,Spalding,Georgia,2037737.0,61553.0
13261.0,Sumter,Georgia,938646.0,41335.0
13273.0,Terrell,Georgia,303193.0,19980.0
13277.0,Tift,Georgia,1787009.0,44896.0
13287.0,Turner,Georgia,360596.0,14867.0
13321.0,Worth,Georgia,630901.0,24431.0
13009.0,Baldwin,Georgia,1619653.0,45268.0
13187.0,Lumpkin,Georgia,992657.0,20954.0
13013.0,Barrow,Georgia,3117808.0,44577.0
13035.0,Butts,Georgia,983820.0,30802.0
13055.0,Chattooga,Georgia,919474.0,22403.0
13065.0,Clinch,Georgia,338456.0,8399.0
13069.0,Coffee,Georgia,1913370.0,54452.0
13267.0,Tattnall,Georgia,805642.0,19867.0
13289.0,Twiggs,Georgia,231777.0,12726.0
13033.0,Burke,Georgia,864267.0,17712.0
13047.0,Catoosa,Georgia,1970911.0,22075.0
13145.0,Harris,Georgia,853885.0,19400.0
13179.0,Liberty,Georgia,1302463.0,19776.0
13195.0,Madison,Georgia,1024268.0,16088.0
13211.0,Morgan,Georgia,697435.0,7650.0
13229.0,Pierce,Georgia,857694.0,18970.0
13303.0,Washington,Georgia,732916.0,24181.0
13007.0,Baker,Georgia,85133.0,3481.0
13017.0,Ben Hill,Georgia,738441.0,24854.0
13029.0,Bryan,Georgia,1213302.0,12556.0
13039.0,Camden,Georgia,1400376.0,12933.0
13071.0,Colquitt,Georgia,1732139.0,38163.0
13081.0,Crisp,Georgia,709607.0,25340.0
13111.0,Fannin,Georgia,778021.0,22077.0
13133.0,Greene,Georgia,600078.0,19434.0
13155.0,Irwin,Georgia,326985.0,8867.0
13159.0,Jasper,Georgia,442320.0,10340.0
13193.0,Macon,Georgia,288182.0,10742.0
13199.0,Meriwether,Georgia,660040.0,22515.0
13205.0,Mitchell,Georgia,759956.0,32398.0
13235.0,Pulaski,Georgia,317319.0,14577.0
13253.0,Seminole,Georgia,334952.0,6541.0
13257.0,Stephens,Georgia,1063159.0,26656.0
13087.0,Decatur,Georgia,1041299.0,24322.0
13091.0,Dodge,Georgia,727008.0,31177.0
13157.0,Jackson,Georgia,3085048.0,44787.0
13169.0,Jones,Georgia,664663.0,16195.0
13183.0,Long,Georgia,293887.0,3867.0
13269.0,Taylor,Georgia,266112.0,8245.0
13275.0,Thomas,Georgia,1571818.0,45917.0
13299.0,Ware,Georgia,1710917.0,55411.0
13311.0,White,Georgia,1045255.0,24518.0
13317.0,Wilkes,Georgia,347529.0,8092.0
13037.0,Calhoun,Georgia,217768.0,6004.0
13119.0,Franklin,Georgia,888384.0,15913.0
13143.0,Haralson,Georgia,850264.0,24460.0
13189.0,McDuffie,Georgia,788027.0,15648.0
13279.0,Toombs,Georgia,1193181.0,37490.0
13053.0,Chattahoochee,Georgia,1338389.0,3946.0
13137.0,Habersham,Georgia,1769395.0,54548.0
13147.0,Hart,Georgia,758303.0,16789.0
13293.0,Upson,Georgia,1163786.0,46892.0
13031.0,Bulloch,Georgia,2396698.0,35484.0
13165.0,Jenkins,Georgia,305675.0,16635.0
13213.0,Murray,Georgia,1535477.0,24010.0
13231.0,Pike,Georgia,721895.0,12567.0
13297.0,Walton,Georgia,3259617.0,75232.0
13309.0,Wheeler,Georgia,230169.0,8479.0
13005.0,Bacon,Georgia,561633.0,12793.0
13027.0,Brooks,Georgia,502576.0,17525.0
13043.0,Candler,Georgia,353332.0,20123.0
13001.0,Appling,Georgia,834009.0,24359.0
13011.0,Banks,Georgia,603297.0,11361.0
13019.0,Berrien,Georgia,631775.0,14262.0
13023.0,Bleckley,Georgia,507673.0,16908.0
13061.0,Clay,Georgia,89784.0,1460.0
13075.0,Cook,Georgia,660355.0,13599.0
13083.0,Dade,Georgia,449628.0,4310.0
13093.0,Dooly,Georgia,374088.0,15208.0
13123.0,Gilmer,Georgia,993725.0,24671.0
13163.0,Jefferson,Georgia,668347.0,21524.0
13167.0,Johnson,Georgia,385802.0,16391.0
13191.0,McIntosh,Georgia,295935.0,5405.0
13249.0,Schley,Georgia,120469.0,1558.0
13263.0,Talbot,Georgia,168267.0,5843.0
13301.0,Warren,Georgia,172370.0,5311.0
13107.0,Emanuel,Georgia,911170.0,26825.0
13131.0,Grady,Georgia,756663.0,19817.0
13221.0,Oglethorpe,Georgia,476647.0,9894.0
13241.0,Rabun,Georgia,543096.0,14017.0
13251.0,Screven,Georgia,351085.0,9963.0
13259.0,Stewart,Georgia,349566.0,8602.0
13295.0,Walker,Georgia,2332913.0,29340.0
13307.0,Webster,Georgia,49897.0,1465.0
13315.0,Wilcox,Georgia,290936.0,17562.0
13319.0,Wilkinson,Georgia,325260.0,10157.0
13173.0,Lanier,Georgia,285896.0,4745.0
13237.0,Putnam,Georgia,734019.0,19502.0
13291.0,Union,Georgia,746349.0,23540.0
13271.0,Telfair,Georgia,455005.0,18483.0
13105.0,Elbert,Georgia,761740.0,19731.0
13197.0,Marion,Georgia,197067.0,6873.0
13239.0,Quitman,Georgia,55173.0,832.0
13281.0,Towns,Georgia,399940.0,17223.0
13305.0,Wayne,Georgia,1201939.0,28092.0
13079.0,Crawford,Georgia,219839.0,5801.0
13003.0,Atkinson,Georgia,376734.0,6298.0
13025.0,Brantley,Georgia,565451.0,12266.0
13101.0,Echols,Georgia,186884.0,2502.0
13161.0,Jeff Davis,Georgia,657817.0,15270.0
13283.0,Treutlen,Georgia,283610.0,9154.0
13141.0,Hancock,Georgia,330882.0,25804.0
13209.0,Montgomery,Georgia,309730.0,6895.0
13109.0,Evans,Georgia,349777.0,8847.0
13265.0,Taliaferro,Georgia,37384.0,637.0
13125.0,Glascock,Georgia,84011.0,4856.0
33009.0,Grafton,New Hampshire,996311.0,6678.0
33015.0,Rockingham,New Hampshire,6598170.0,87991.0
33011.0,Hillsborough,New Hampshire,10214816.0,230146.0
33003.0,Carroll,New Hampshire,634537.0,2971.0
33001.0,Belknap,New Hampshire,1092028.0,27580.0
33013.0,Merrimack,New Hampshire,2607401.0,35693.0
33005.0,Cheshire,New Hampshire,976316.0,8946.0
33017.0,Strafford,New Hampshire,2541473.0,25897.0
33019.0,Sullivan,New Hampshire,459985.0,6603.0
33007.0,Coos,New Hampshire,497429.0,10812.0
37183.0,Wake,North Carolina,26959344.0,221812.0
37037.0,Chatham,North Carolina,1611881.0,34792.0
37025.0,Cabarrus,North Carolina,6613886.0,81355.0
37067.0,Forsyth,North Carolina,11153376.0,122396.0
37101.0,Johnston,North Carolina,6679879.0,70681.0
37119.0,Mecklenburg,North Carolina,35542948.0,319125.0
37133.0,Onslow,North Carolina,5116630.0,43813.0
37191.0,Wayne,North Carolina,3793747.0,77213.0
37019.0,Brunswick,North Carolina,2850772.0,45993.0
37049.0,Craven,North Carolina,2822538.0,40494.0
37085.0,Harnett,North Carolina,3554503.0,56722.0
37189.0,Watauga,North Carolina,1414930.0,8749.0
37195.0,Wilson,North Carolina,3023558.0,55749.0
37063.0,Durham,North Carolina,8345595.0,79912.0
37097.0,Iredell,North Carolina,5634151.0,62653.0
37163.0,Sampson,North Carolina,2569987.0,33099.0
37071.0,Gaston,North Carolina,8263802.0,130070.0
37081.0,Guilford,North Carolina,14267465.0,212061.0
37093.0,Hoke,North Carolina,1519508.0,18159.0
37109.0,Lincoln,North Carolina,3031450.0,23061.0
37125.0,Moore,North Carolina,2750141.0,55359.0
37129.0,New Hanover,North Carolina,5853956.0,50880.0
37031.0,Carteret,North Carolina,1538894.0,14325.0
37057.0,Davidson,North Carolina,5053314.0,56507.0
37069.0,Franklin,North Carolina,2002501.0,20188.0
37135.0,Orange,North Carolina,2755353.0,38218.0
37139.0,Pasquotank,North Carolina,1032465.0,27453.0
37147.0,Pitt,North Carolina,6213677.0,30451.0
37159.0,Rowan,North Carolina,5256701.0,99875.0
37167.0,Stanly,North Carolina,2432875.0,42998.0
37021.0,Buncombe,North Carolina,5364263.0,103999.0
37035.0,Catawba,North Carolina,5931126.0,89610.0
37039.0,Cherokee,North Carolina,801076.0,9874.0
37051.0,Cumberland,North Carolina,8781839.0,96650.0
37059.0,Davie,North Carolina,1220779.0,11272.0
37077.0,Granville,North Carolina,1916895.0,30600.0
37089.0,Henderson,North Carolina,3119538.0,55447.0
37105.0,Lee,North Carolina,1988227.0,23968.0
37127.0,Nash,North Carolina,3442679.0,58651.0
37155.0,Robeson,North Carolina,5432765.0,81680.0
37165.0,Scotland,North Carolina,1249508.0,25881.0
37179.0,Union,North Carolina,7406089.0,68388.0
37001.0,Alamance,North Carolina,5663639.0,82058.0
37181.0,Vance,North Carolina,1511149.0,32927.0
37123.0,Montgomery,North Carolina,1076796.0,29350.0
37151.0,Randolph,North Carolina,4619304.0,70759.0
37175.0,Transylvania,North Carolina,677431.0,8911.0
37015.0,Bertie,North Carolina,588554.0,13873.0
37023.0,Burke,North Carolina,3208563.0,48202.0
37027.0,Caldwell,North Carolina,2913350.0,28281.0
37045.0,Cleveland,North Carolina,3577694.0,71341.0
37061.0,Duplin,North Carolina,2233885.0,45581.0
37091.0,Hertford,North Carolina,687955.0,21769.0
37107.0,Lenoir,North Carolina,1862929.0,37020.0
37111.0,McDowell,North Carolina,1638723.0,21045.0
37131.0,Northampton,North Carolina,595981.0,17384.0
37013.0,Beaufort,North Carolina,1430026.0,29619.0
37079.0,Greene,North Carolina,766997.0,13874.0
37145.0,Person,North Carolina,1003425.0,19078.0
37171.0,Surry,North Carolina,2501899.0,46495.0
37065.0,Edgecombe,North Carolina,1733645.0,36897.0
37143.0,Perquimans,North Carolina,305100.0,3241.0
37149.0,Polk,North Carolina,456159.0,9387.0
37005.0,Alleghany,North Carolina,326300.0,1353.0
37033.0,Caswell,North Carolina,663594.0,7754.0
37047.0,Columbus,North Carolina,2061019.0,52069.0
37053.0,Currituck,North Carolina,448713.0,4725.0
37083.0,Halifax,North Carolina,1700894.0,32110.0
37137.0,Pamlico,North Carolina,332068.0,3553.0
37187.0,Washington,North Carolina,325406.0,9365.0
37197.0,Yadkin,North Carolina,1265702.0,15261.0
37003.0,Alexander,North Carolina,1322139.0,22845.0
37161.0,Rutherford,North Carolina,2269407.0,65164.0
37007.0,Anson,North Carolina,801331.0,15872.0
37043.0,Clay,North Carolina,250132.0,4891.0
37117.0,Martin,North Carolina,718048.0,13690.0
37157.0,Rockingham,North Carolina,2369751.0,33334.0
37193.0,Wilkes,North Carolina,2133738.0,36156.0
37055.0,Dare,North Carolina,654975.0,2980.0
37073.0,Gates,North Carolina,218654.0,4221.0
37113.0,Macon,North Carolina,932891.0,9843.0
37121.0,Mitchell,North Carolina,423080.0,4741.0
37169.0,Stokes,North Carolina,1203312.0,21553.0
37017.0,Bladen,North Carolina,1099330.0,15447.0
37041.0,Chowan,North Carolina,463655.0,8852.0
37087.0,Haywood,North Carolina,1307670.0,30510.0
37009.0,Ashe,North Carolina,651712.0,11620.0
37185.0,Warren,North Carolina,551403.0,6357.0
37141.0,Pender,North Carolina,1673785.0,19058.0
37153.0,Richmond,North Carolina,1482882.0,29462.0
37103.0,Jones,North Carolina,255689.0,8224.0
